om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
618846,2020,04,12,2020-04-12,20:50:00,3,AL,01,0,1,0,0,700000,0,34.8349,-85.6120,34.8621,-85.4851,7.5400,350,2,0,1,0,0,0,0,0
618846,2020,04,12,2020-04-12,20:50:00,3,AL,01,0,1,0,0,0,0,34.8349,-85.6120,34.8372,-85.5789,1.9500,154,2,1,2,49,0,0,0,0
618846,2020,04,12,2020-04-12,20:54:00,3,GA,13,0,1,0,0,700000,0,34.8372,-85.5789,34.8621,-85.4851,5.5900,350,2,1,2,83,0,0,0,0
618847,2020,04,12,2020-04-12,21:14:00,3,AL,01,0,1,0,0,0,0,32.7317,-87.2012,32.7622,-87.1826,2.4200,350,1,1,1,105,0,0,0,0
618848,2020,04,12,2020-04-12,21:15:00,3,GA,13,0,3,18,2,250000,0,34.9407,-85.2582,35.1040,-84.9816,19.3400,1500,2,0,1,0,0,0,0,0
618848,2020,04,12,2020-04-12,21:15:00,3,GA,13,0,1,0,0,250000,0,34.9407,-85.2582,34.9859,-85.1908,4.9300,580,2,1,2,47,0,0,0,0
618848,2020,04,12,2020-04-12,21:19:00,3,TN,47,0,3,18,2,0,0,34.9860,-85.1907,35.1040,-84.9816,14.4100,1500,2,1,2,65,11,0,0,0
618849,2020,04,12,2020-04-12,21:22:00,3,AL,01,0,0,0,0,0,0,34.2744,-85.8560,34.2988,-85.8027,3.5600,110,1,1,1,49,0,0,0,0
618850,2020,04,12,2020-04-12,21:27:00,3,AL,01,0,0,0,0,0,0,32.2440,-86.9515,32.2791,-86.9016,3.8000,400,1,1,1,47,0,0,0,0
618851,2020,04,12,2020-04-12,21:45:00,3,TN,47,0,2,6,0,0,0,35.1613,-84.8640,35.1561,-84.8125,3.0400,500,1,1,1,11,0,0,0,0
618852,2020,04,12,2020-04-12,21:50:00,3,TN,47,0,1,0,0,0,0,35.1663,-84.8242,35.1977,-84.7461,5.0900,500,1,1,1,11,0,0,0,0
618853,2020,04,12,2020-04-12,21:55:00,3,TN,47,0,1,0,0,0,0,35.2046,-84.7751,35.2159,-84.6927,4.7300,500,1,1,1,11,139,0,0,0
618854,2020,04,12,2020-04-12,22:31:00,3,GA,13,0,0,0,0,10000,0,34.1239,-85.3675,34.1244,-85.3653,0.1300,50,1,1,1,115,0,0,0,0
618855,2020,04,12,2020-04-12,22:42:00,3,GA,13,0,0,0,0,10000,0,34.1924,-85.1735,34.2311,-85.1424,3.2100,50,1,1,1,115,0,0,0,0
618856,2020,04,12,2020-04-12,23:06:00,3,GA,13,0,1,2,1,100000,0,34.1492,-84.8285,34.2857,-84.6780,12.7600,250,1,1,1,15,0,0,0,0
618857,2020,04,12,2020-04-12,23:32:00,3,GA,13,0,1,0,0,250000,0,34.3524,-84.6028,34.3626,-84.6013,0.7100,100,1,1,1,57,0,0,0,0
618858,2020,04,12,2020-04-12,23:53:00,3,GA,13,0,0,0,0,20000,0,32.7279,-84.7924,32.7476,-84.7321,3.7600,50,1,1,1,145,0,0,0,0
618859,2020,04,13,2020-04-13,00:08:00,3,GA,13,0,0,0,0,25000,0,32.7516,-84.5144,32.7794,-84.4762,2.9400,100,1,1,1,263,0,0,0,0
618860,2020,04,13,2020-04-13,00:19:00,3,GA,13,0,3,0,0,305000,0,32.8496,-84.3335,32.9943,-84.1056,16.6300,1200,1,1,1,293,171,0,0,0
618861,2020,04,13,2020-04-13,00:36:00,3,GA,13,0,0,0,0,50000,0,33.6288,-84.5263,33.6425,-84.4824,2.7500,50,1,1,1,121,0,0,0,0
618862,2020,04,13,2020-04-13,00:40:00,3,GA,13,0,3,1,0,10000000,0,33.0298,-84.0330,33.0729,-83.9576,5.3000,300,1,1,1,207,0,0,0,0
618863,2020,04,13,2020-04-13,00:49:00,3,GA,13,0,1,0,0,130000,0,33.4560,-83.6449,34.4853,-83.4822,9.7700,200,1,1,1,139,137,11,0,0
618864,2020,04,13,2020-04-13,01:00:00,3,GA,13,0,1,0,0,250000,0,32.8730,-83.7718,32.8997,-83.7170,3.6800,300,1,1,1,21,0,0,0,0
618865,2020,04,13,2020-04-13,01:01:00,3,GA,13,0,0,0,0,0,0,34.4850,-83.4810,34.4920,-83.4010,4.5400,200,1,1,1,137,257,0,0,0
618866,2020,04,13,2020-04-13,01:07:00,3,GA,13,0,1,0,0,20000,0,34.5130,-83.3670,34.5460,-83.2190,8.7300,500,1,1,1,257,0,0,0,0
618867,2020,04,13,2020-04-13,01:18:00,3,SC,45,0,1,0,0,0,0,34.9900,-83.0550,35.0000,-82.9860,3.9700,400,1,1,1,73,0,0,0,0
618868,2020,04,13,2020-04-13,01:18:00,3,GA,13,0,1,0,0,100000,0,33.3098,-83.4961,33.4111,-83.3082,12.9100,300,1,1,1,237,0,0,0,0
618869,2020,04,13,2020-04-13,01:21:00,3,SC,45,0,3,5,1,100000000,0,34.6170,-83.0840,34.7330,-82.8260,16.7100,1000,1,1,1,73,77,0,0,0
618870,2020,04,13,2020-04-13,01:38:00,3,GA,13,0,1,0,0,500000,0,33.4443,-83.2280,33.5048,-83.1439,6.4000,350,1,1,1,133,0,0,0,0
618871,2020,04,13,2020-04-13,01:41:00,3,SC,45,0,2,8,0,300000,0,34.9660,-82.6670,35.0400,-82.5580,7.9700,200,1,1,1,77,45,0,0,0
618872,2020,04,13,2020-04-13,01:44:00,3,SC,45,0,0,0,0,0,0,34.8170,-82.6380,34.8560,-82.5160,7.4200,70,1,1,1,77,0,0,0,0
618873,2020,04,13,2020-04-13,02:01:00,3,SC,45,0,0,0,0,20000,0,34.9920,-82.2950,35.0000,-82.2880,0.6800,30,1,1,1,45,0,0,0,0
618874,2020,04,13,2020-04-13,02:01:00,3,GA,13,0,0,0,0,20000,0,32.8329,-82.9698,32.8359,-82.9414,1.6600,50,1,1,1,303,0,0,0,0
618875,2020,04,13,2020-04-13,02:05:00,3,GA,13,0,0,0,0,50000,0,33.1199,-82.8228,33.1557,-82.7912,3.0800,100,1,1,1,303,0,0,0,0
618876,2020,04,13,2020-04-13,02:12:00,3,GA,13,0,0,0,0,50000,0,33.1992,-82.7831,33.2066,-82.7681,1.0100,100,1,1,1,303,0,0,0,0
618877,2020,04,13,2020-04-13,02:18:00,3,GA,13,0,1,0,0,270000,0,32.8613,-82.6972,32.8919,-82.4719,14.2200,220,1,1,1,303,163,0,0,0
618878,2020,04,13,2020-04-13,02:53:00,3,GA,13,0,2,0,0,0,0,33.1066,-82.1918,33.2265,-81.9452,16.4900,700,1,1,1,33,0,0,0,0
618879,2020,04,13,2020-04-13,03:21:00,3,SC,45,0,3,0,0,0,0,33.2751,-81.7048,33.5408,-81.1379,37.8800,800,1,1,1,3,11,75,0,0
618880,2020,04,13,2020-04-13,03:33:00,3,SC,45,0,3,0,0,0,0,33.2754,-81.5438,33.3512,-81.4280,8.4900,50,1,1,1,11,0,0,0,0
618881,2020,04,13,2020-04-13,03:36:00,3,GA,13,0,1,0,0,200000,0,31.4800,-83.7000,31.4900,-83.6400,3.6200,100,1,1,1,321,277,0,0,0
618882,2020,04,13,2020-04-13,03:43:00,3,SC,45,0,3,7,2,0,0,33.3158,-81.3944,33.6240,-80.9115,35.6800,770,1,1,1,11,75,17,0,0
618883,2020,04,13,2020-04-13,03:49:00,3,SC,45,0,3,0,0,0,0,33.3177,-81.2903,33.3369,-81.2833,1.3900,40,1,1,1,11,0,0,0,0
618884,2020,04,13,2020-04-13,03:50:00,3,SC,45,0,3,0,0,0,0,33.2071,-81.2742,33.2715,-81.2223,5.3700,800,1,1,1,11,0,0,0,0
618885,2020,04,13,2020-04-13,03:53:00,3,SC,45,0,1,0,0,0,0,34.1556,-80.9190,34.2157,-80.8738,4.8900,80,1,1,1,79,0,0,0,0
618886,2020,04,13,2020-04-13,03:58:00,3,GA,13,0,1,0,0,0,0,32.6516,-81.4870,32.6681,-81.3876,5.9000,200,2,0,1,0,0,0,0,0
618886,2020,04,13,2020-04-13,03:58:00,3,GA,13,0,1,0,0,0,0,32.6516,-81.4870,32.6659,-81.4030,4.9900,200,2,1,2,251,0,0,0,0
618886,2020,04,13,2020-04-13,04:05:00,3,SC,45,0,1,0,0,0,0,32.6659,-81.4030,32.6681,-81.3876,0.9100,200,2,1,2,49,0,0,0,0
618887,2020,04,13,2020-04-13,04:01:00,3,GA,13,0,1,0,0,0,0,31.5000,-83.3200,31.5025,-83.2875,1.9200,50,1,1,1,155,0,0,0,0
618888,2020,04,13,2020-04-13,04:04:00,3,SC,45,0,0,0,0,0,0,33.0123,-81.2167,33.0434,-81.1228,5.8500,300,1,1,1,5,0,0,0,0
618889,2020,04,13,2020-04-13,04:10:00,3,SC,45,0,4,60,5,0,0,32.7045,-81.2899,32.8290,-80.9092,23.7300,1300,1,1,1,49,0,0,0,0
618890,2020,04,13,2020-04-13,04:25:00,3,SC,45,0,2,0,0,0,0,33.4032,-80.7870,33.5123,-80.6716,10.2300,700,1,1,1,75,17,0,0,0
618891,2020,04,13,2020-04-13,04:32:00,3,NC,37,0,1,0,0,500000,0,35.8943,-79.3544,35.9464,-79.3052,4.5300,440,1,1,1,1,0,0,0,0
618892,2020,04,13,2020-04-13,04:34:00,3,NC,37,0,2,0,0,600000,0,34.8826,-79.9797,34.8846,-79.9774,0.1900,75,1,1,1,7,0,0,0,0
618893,2020,04,13,2020-04-13,04:39:00,3,SC,45,0,1,0,0,0,0,32.8359,-80.8539,32.8454,-80.8319,1.4400,50,1,1,1,29,0,0,0,0
618894,2020,04,13,2020-04-13,04:39:00,3,GA,13,0,0,0,0,0,0,31.5500,-82.9600,31.5500,-82.9400,1.1800,125,1,1,1,69,0,0,0,0
618895,2020,04,13,2020-04-13,04:45:00,3,NC,37,0,1,0,0,3000000,0,34.8221,-80.0284,34.8912,-79.8976,8.8200,200,1,1,1,7,0,0,0,0
618896,2020,04,13,2020-04-13,04:46:00,3,SC,45,0,1,0,0,0,0,32.8768,-80.7459,32.9098,-80.7086,3.1400,100,1,1,1,29,0,0,0,0
618897,2020,04,13,2020-04-13,04:47:00,3,SC,45,0,1,0,0,0,0,32.8791,-80.7305,32.9784,-80.4560,17.3300,500,1,1,1,29,0,0,0,0
618898,2020,04,13,2020-04-13,05:10:00,3,SC,45,0,1,0,0,0,0,33.0211,-80.3667,33.0385,-80.3331,2.2900,150,1,1,1,35,0,0,0,0
618899,2020,04,13,2020-04-13,05:25:00,3,GA,13,0,1,8,0,0,0,31.6700,-82.0300,31.6800,-81.9500,4.7500,440,1,1,1,305,0,0,0,0
618900,2020,04,13,2020-04-13,05:37:00,3,GA,13,0,1,0,0,0,0,31.6923,-81.8373,31.6948,-81.7829,3.2000,500,1,1,1,183,0,0,0,0
618901,2020,04,13,2020-04-13,05:38:00,3,SC,45,0,3,6,0,0,0,33.1816,-79.9901,33.2045,-79.8947,5.7400,400,1,1,1,15,0,0,0,0
618902,2020,04,13,2020-04-13,05:47:00,3,GA,13,0,0,0,0,0,0,31.6877,-81.6861,31.6891,-81.6803,0.3600,100,1,1,1,183,0,0,0,0
618903,2020,04,13,2020-04-13,05:51:00,3,SC,45,0,0,0,0,0,0,33.1941,-79.7940,33.2067,-79.7884,0.9300,200,1,1,1,15,0,0,0,0
618904,2020,04,13,2020-04-13,06:00:00,3,SC,45,0,1,0,0,0,0,33.2532,-79.6559,33.2675,-79.6161,2.5000,400,1,1,1,15,0,0,0,0
618905,2020,04,13,2020-04-13,06:10:00,3,NC,37,0,1,0,0,100000,0,34.2306,-78.6360,34.2383,-78.6321,0.5800,100,1,1,1,47,0,0,0,0
618906,2020,04,13,2020-04-13,06:11:00,3,GA,13,0,1,0,0,0,0,31.7592,-81.3658,31.7852,-81.2175,8.8900,250,1,1,1,179,29,0,0,0
618907,2020,04,13,2020-04-13,06:13:00,3,SC,45,0,1,0,0,100000,0,33.3542,-79.4727,33.3924,-79.4040,4.7600,40,1,1,1,43,0,0,0,0
618908,2020,04,13,2020-04-13,06:15:00,3,SC,45,0,2,0,0,0,0,32.4852,-80.3430,32.4910,-80.3244,1.1600,140,1,1,1,29,0,0,0,0
618909,2020,04,13,2020-04-13,06:15:00,3,SC,45,0,1,0,0,75000,0,33.3471,-79.4494,33.4188,-79.2792,11.0000,50,1,1,1,43,0,0,0,0
618910,2020,04,13,2020-04-13,06:28:00,3,SC,45,0,1,0,0,0,0,32.5653,-80.1811,32.5745,-80.1627,1.2500,120,1,1,1,19,0,0,0,0
618911,2020,04,13,2020-04-13,06:33:00,3,SC,45,0,1,0,0,0,0,32.5969,-80.1134,32.5981,-80.1085,0.3000,60,1,1,1,19,0,0,0,0
618912,2020,04,13,2020-04-13,06:36:00,3,SC,45,0,2,0,0,20000,0,33.4908,-79.0906,33.5247,-79.0227,4.5600,50,1,1,1,43,0,0,0,0
618913,2020,04,13,2020-04-13,07:09:00,3,NC,37,0,1,0,0,150000,0,34.4017,-78.0595,34.4629,-77.9459,7.8200,50,1,1,1,141,0,0,0,0
618914,2020,04,13,2020-04-13,07:13:00,3,NC,37,0,1,0,0,100000,0,34.4315,-77.9833,34.4577,-77.9453,2.8200,50,1,1,1,141,0,0,0,0
618915,2020,04,13,2020-04-13,07:19:00,3,NC,37,0,1,0,0,25000,0,34.5009,-77.8675,34.5334,-77.8371,2.8400,30,1,1,1,141,0,0,0,0
618916,2020,04,13,2020-04-13,07:24:00,3,NC,37,0,0,0,0,2000,0,34.5543,-77.7547,34.5599,-77.7295,1.4900,30,1,1,1,141,0,0,0,0
618917,2020,04,13,2020-04-13,07:32:00,3,NC,37,0,0,0,0,8000,0,33.9145,-78.1659,33.9149,-78.1646,0.0800,15,1,1,1,19,0,0,0,0
618918,2020,04,13,2020-04-13,07:36:00,3,NC,37,0,0,0,0,15000,0,33.9053,-78.0799,33.9101,-78.0752,0.4200,15,1,1,1,19,0,0,0,0
618919,2020,04,13,2020-04-13,07:36:00,3,NC,37,0,1,0,0,0,0,34.6835,-77.5726,34.7406,-77.5057,5.5000,640,1,1,1,133,0,0,0,0
618920,2020,04,13,2020-04-13,08:01:00,3,NC,37,0,0,0,0,0,0,34.9040,-77.2378,34.9117,-77.2296,0.7000,75,1,1,1,103,0,0,0,0
618921,2020,04,13,2020-04-13,08:05:00,3,NC,37,0,0,0,0,0,0,35.8866,-76.5537,35.8910,-76.5506,0.3500,25,1,1,1,187,0,0,0,0
618922,2020,04,13,2020-04-13,08:08:00,3,NC,37,0,0,0,0,0,0,34.9586,-77.1532,34.9592,-77.1520,0.0800,60,1,1,1,103,0,0,0,0
618923,2020,04,13,2020-04-13,08:09:00,3,FL,12,0,0,0,0,0,0,30.3100,-83.0100,30.3200,-82.9600,3.0600,175,1,1,1,121,0,0,0,0
618924,2020,04,13,2020-04-13,08:15:00,3,NC,37,0,0,0,0,0,0,35.4346,-76.7884,35.4366,-76.7835,0.3100,29,1,1,1,13,0,0,0,0
618925,2020,04,13,2020-04-13,08:20:00,3,NC,37,0,0,0,0,0,0,34.8988,-76.9273,34.9021,-76.9249,0.2700,75,1,1,1,49,0,0,0,0
618926,2020,04,13,2020-04-13,11:47:00,3,MD,24,0,1,0,0,300000,0,39.6087,-77.0850,39.6103,-77.0782,0.3800,75,1,1,1,13,0,0,0,0
618927,2020,04,13,2020-04-13,13:27:00,3,MD,24,0,0,0,0,0,0,39.0642,-75.8548,39.0649,-75.7644,4.8500,30,1,1,1,11,0,0,0,0
618928,2020,04,15,2020-04-15,05:17:00,3,FL,12,0,0,0,0,0,0,30.4415,-81.6724,30.5200,-81.4400,14.8600,125,1,1,1,31,0,0,0,0
618929,2020,04,17,2020-04-17,20:53:00,3,FL,12,0,0,0,0,0,0,26.5576,-80.0616,26.5685,-80.0581,0.8300,75,1,1,1,99,0,0,0,0
618930,2020,04,19,2020-04-19,13:17:00,3,LA,22,0,1,0,0,0,0,31.6611,-92.4865,31.6857,-92.4685,2.0000,500,1,1,1,43,0,0,0,0
618931,2020,04,19,2020-04-19,15:50:00,3,LA,22,0,1,0,0,300000,0,31.1666,-93.3313,31.1583,-93.2415,5.3400,500,1,1,1,115,0,0,0,0
618932,2020,04,19,2020-04-19,18:09:00,3,MS,28,0,4,1,1,700000,0,31.0707,-89.9646,31.2338,-89.0792,53.7600,2275,1,1,1,147,91,73,35,0
618932,2020,04,19,2020-04-19,18:09:00,3,MS,28,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,-9,111,0,0,0,0
618933,2020,04,19,2020-04-19,20:51:00,3,MS,28,0,1,0,0,0,0,30.6783,-89.5729,30.6529,-89.5294,3.1200,200,1,1,1,109,0,0,0,0
618934,2020,04,19,2020-04-19,21:13:00,3,LA,22,0,1,0,0,0,0,30.3684,-90.0845,30.3666,-90.0333,3.0500,300,1,1,1,103,0,0,0,0
618935,2020,04,19,2020-04-19,21:49:00,3,AL,01,0,2,0,0,0,0,31.3479,-86.3955,31.3364,-86.3800,1.2100,300,1,1,1,39,0,0,0,0
618936,2020,04,19,2020-04-19,21:55:00,3,AL,01,0,1,0,0,0,0,30.7092,-88.3781,30.6400,-88.2517,8.9000,100,1,1,1,97,0,0,0,0
618937,2020,04,19,2020-04-19,22:03:00,3,AL,01,0,0,0,0,50000,0,31.5430,-85.9740,31.5084,-85.9112,4.4000,50,1,1,1,31,0,0,0,0
618938,2020,04,19,2020-04-19,22:05:00,3,AL,01,0,1,0,0,0,0,30.5771,-88.3973,30.5747,-88.3756,1.3000,75,1,1,1,97,0,0,0,0
618939,2020,04,19,2020-04-19,22:06:00,3,AL,01,0,1,0,0,0,0,30.6684,-88.2154,30.6356,-88.1781,3.1700,75,1,1,1,97,0,0,0,0
618940,2020,04,19,2020-04-19,22:20:00,3,AL,01,0,1,0,0,200000,0,31.4600,-85.6300,31.4289,-85.2218,24.3700,150,1,1,1,45,67,0,0,0
618941,2020,04,19,2020-04-19,22:32:00,3,AL,01,0,0,0,0,0,0,31.1000,-85.7800,31.0800,-85.7600,1.8200,100,1,1,1,61,0,0,0,0
618942,2020,04,19,2020-04-19,22:40:00,3,AL,01,0,2,0,1,0,0,31.3994,-85.2790,31.4370,-85.2029,5.1800,300,1,1,1,67,0,0,0,0
618943,2020,04,19,2020-04-19,22:42:00,3,AL,01,0,1,0,0,50000,0,31.2100,-85.4600,31.2025,-85.4519,0.7100,50,1,1,1,69,0,0,0,0
618944,2020,04,19,2020-04-19,22:45:00,3,AL,01,0,1,0,0,250000,0,31.4007,-85.2142,31.4103,-85.1916,1.4900,500,1,1,1,67,0,0,0,0
618945,2020,04,19,2020-04-19,22:46:00,3,AL,01,0,1,0,0,0,0,30.5903,-87.5818,30.5887,-87.5741,0.4700,300,1,1,1,3,0,0,0,0
618946,2020,04,19,2020-04-19,22:46:00,3,AL,01,0,1,0,0,5000,0,31.4455,-85.2619,31.4486,-85.1526,6.4500,100,1,1,1,67,0,0,0,0
618947,2020,04,19,2020-04-19,23:07:00,3,FL,12,0,0,0,0,0,0,30.6079,-87.1870,30.6070,-87.1839,0.1900,50,1,1,1,113,0,0,0,0
618948,2020,04,20,2020-04-20,00:10:00,3,GA,13,0,2,0,0,350000,0,31.4200,-84.0000,31.4607,-83.8621,8.7200,500,1,1,1,205,321,0,0,0
618949,2020,04,20,2020-04-20,07:35:00,3,FL,12,0,1,0,0,0,0,29.0165,-82.1517,29.0122,-82.1576,0.4600,500,1,1,1,83,0,0,0,0
618950,2020,04,20,2020-04-20,07:39:00,3,FL,12,0,0,0,0,100000,0,28.7900,-82.6900,28.8020,-82.5755,7.2500,35,1,1,1,17,0,0,0,0
618951,2020,04,20,2020-04-20,09:45:00,3,FL,12,0,0,0,0,0,0,28.7186,-81.2418,28.7188,-81.1965,2.7400,25,1,1,1,117,0,0,0,0
618952,2020,04,21,2020-04-21,13:05:00,3,NJ,34,0,0,0,0,0,0,40.0003,-74.0667,39.9986,-74.0593,0.4100,20,1,1,1,29,0,0,0,0
618953,2020,04,21,2020-04-21,22:28:00,3,OK,40,0,1,0,0,50000,0,34.7110,-98.0910,34.7110,-98.0860,0.2900,100,1,1,1,31,51,0,0,0
618954,2020,04,21,2020-04-21,22:43:00,3,OK,40,0,1,0,0,75000,0,34.6680,-97.9740,34.6620,-97.9470,1.6000,100,1,1,1,137,0,0,0,0
618955,2020,04,22,2020-04-22,15:17:00,3,OK,40,0,1,0,0,200000,0,34.6720,-97.2830,34.6635,-97.2460,2.2000,600,1,1,1,49,0,0,0,0
618956,2020,04,22,2020-04-22,15:23:00,3,OK,40,0,0,0,0,2000,0,34.3310,-97.1410,34.3310,-97.1410,0.1000,20,1,1,1,19,0,0,0,0
618957,2020,04,22,2020-04-22,15:24:00,3,OK,40,0,2,0,0,0,0,34.3385,-97.1260,34.3770,-97.0600,4.7300,600,1,1,1,19,99,0,0,0
618958,2020,04,22,2020-04-22,15:45:00,3,OK,40,0,-9,0,0,0,0,34.0491,-96.8194,34.0491,-96.8194,0.2000,50,1,1,1,95,0,0,0,0
618959,2020,04,22,2020-04-22,15:53:00,3,OK,40,0,2,1,2,500000,0,34.0705,-96.8130,34.0700,-96.7400,4.2500,400,1,1,1,95,0,0,0,0
618960,2020,04,22,2020-04-22,16:10:00,3,OK,40,0,0,0,0,20000,0,34.0665,-96.6410,34.0610,-96.6190,1.4000,50,1,1,1,95,0,0,0,0
618961,2020,04,22,2020-04-22,16:26:00,3,OK,40,0,1,0,0,100000,0,34.3900,-96.5040,34.3990,-96.4180,5.0000,100,1,1,1,69,0,0,0,0
618962,2020,04,22,2020-04-22,16:32:00,3,OK,40,0,1,0,0,100000,0,34.0665,-96.3920,34.0690,-96.3010,5.2100,500,1,1,1,13,0,0,0,0
618963,2020,04,22,2020-04-22,16:35:00,3,TX,48,0,3,33,3,5000000,0,30.8409,-95.1824,30.8810,-94.7040,28.5100,1100,1,1,1,373,0,0,0,0
618964,2020,04,22,2020-04-22,16:52:00,3,OK,40,0,1,0,0,20000,0,34.0680,-96.2210,34.0680,-96.2420,1.2000,30,1,1,1,13,0,0,0,0
618965,2020,04,22,2020-04-22,16:59:00,3,OK,40,0,0,0,0,0,0,34.4200,-96.3000,34.4200,-96.3000,0.1000,30,1,1,1,29,0,0,0,0
618966,2020,04,22,2020-04-22,17:35:00,3,TX,48,0,1,0,0,5000,0,33.8089,-95.7308,33.8037,-95.6540,4.4500,510,1,1,1,277,0,0,0,0
618967,2020,04,22,2020-04-22,17:51:00,3,TX,48,0,2,0,0,75000,0,33.8169,-95.4799,33.8421,-95.3066,10.4000,810,1,1,1,277,387,0,0,0
618968,2020,04,22,2020-04-22,18:28:00,3,TX,48,0,2,0,0,475000,0,30.9325,-93.8965,30.9794,-93.2843,36.4200,600,2,0,1,0,351,0,0,0
618968,2020,04,22,2020-04-22,18:28:00,3,TX,48,0,2,0,0,375000,0,30.9325,-93.8965,30.9596,-93.5469,20.8000,600,2,1,2,241,351,0,0,0
618968,2020,04,22,2020-04-22,18:56:00,3,LA,22,0,2,0,0,100000,0,30.9596,-93.5469,30.9794,-93.2843,15.6200,500,2,1,2,115,0,0,0,0
618969,2020,04,22,2020-04-22,20:09:00,3,LA,22,0,2,0,0,150000,0,31.1285,-92.6814,31.2026,-92.5682,8.4300,500,1,1,1,79,0,0,0,0
618970,2020,04,22,2020-04-22,20:26:00,3,LA,22,0,2,0,1,1000000,0,31.1623,-92.4582,31.1922,-92.3103,8.9800,550,1,1,1,79,0,0,0,0
618971,2020,04,22,2020-04-22,20:27:00,3,LA,22,0,1,0,0,100000,0,31.1222,-92.4355,31.1379,-92.3730,3.8500,500,1,1,1,79,0,0,0,0
618972,2020,04,22,2020-04-22,20:42:00,3,LA,22,0,1,0,0,150000,0,31.2166,-92.2562,31.2335,-92.1677,5.3600,200,1,1,1,79,9,0,0,0
618973,2020,04,22,2020-04-22,21:06:00,3,LA,22,0,1,0,0,82000,0,31.2412,-91.9671,31.2899,-91.8528,7.6100,1200,1,1,1,25,9,25,9,0
618973,2020,04,22,2020-04-22,21:06:00,3,LA,22,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,-9,25,0,0,0,0
618974,2020,04,22,2020-04-22,21:17:00,3,LA,22,0,1,0,0,33000,0,31.2927,-91.8805,31.3286,-91.8279,4.0100,880,1,1,1,25,29,0,0,0
618975,2020,04,23,2020-04-23,00:08:00,3,LA,22,0,2,0,0,1000000,0,30.9483,-92.2519,30.9619,-92.1929,3.6200,100,1,1,1,9,0,0,0,0
618976,2020,04,23,2020-04-23,00:20:00,3,LA,22,0,1,0,0,50000,0,30.9677,-92.1011,30.9704,-92.0823,1.1300,100,1,1,1,9,0,0,0,0
618977,2020,04,23,2020-04-23,00:51:00,3,LA,22,0,1,0,0,50000,0,30.3997,-92.4418,30.4774,-92.3096,9.5300,150,1,1,1,1,0,0,0,0
618978,2020,04,23,2020-04-23,00:57:00,3,MS,28,0,0,0,0,30000,0,32.1744,-90.1136,32.2037,-89.9212,11.4300,1230,1,1,1,121,0,0,0,0
618979,2020,04,23,2020-04-23,02:07:00,3,MS,28,0,2,0,0,100000,0,31.2047,-90.7432,31.2705,-90.4460,18.3000,1760,1,1,1,5,113,0,0,0
618980,2020,04,23,2020-04-23,02:57:00,3,MS,28,0,0,0,0,20000,0,31.3180,-90.0370,31.3208,-89.9271,6.4900,200,1,1,1,91,0,0,0,0
618981,2020,04,23,2020-04-23,03:14:00,3,MS,28,0,2,0,0,300000,0,31.7608,-89.2247,31.8141,-88.9447,16.8500,2640,1,1,1,67,0,0,0,0
618982,2020,04,23,2020-04-23,03:33:00,3,MS,28,0,1,0,0,0,0,31.8116,-88.8782,31.8226,-88.8505,1.8000,350,1,1,1,153,0,0,0,0
618983,2020,04,23,2020-04-23,05:17:00,3,MS,28,0,1,0,0,0,0,30.9349,-88.6208,30.9371,-88.5828,2.2600,200,1,1,1,39,0,0,0,0
618984,2020,04,23,2020-04-23,05:23:00,3,MS,28,0,1,0,0,0,0,30.9381,-88.5195,30.9387,-88.5131,0.3800,50,1,1,1,39,0,0,0,0
618985,2020,04,23,2020-04-23,05:24:00,3,MS,28,0,1,1,0,0,0,30.9322,-88.5243,30.9332,-88.4999,1.4500,250,1,1,1,39,0,0,0,0
618986,2020,04,23,2020-04-23,05:37:00,3,AL,01,0,1,0,0,0,0,30.9642,-88.3089,30.9662,-88.2999,0.5500,75,1,1,1,97,0,0,0,0
618987,2020,04,23,2020-04-23,07:42:00,3,AL,01,0,0,0,0,0,0,31.0630,-86.5700,31.0627,-86.5638,0.3700,50,1,1,1,39,0,0,0,0
618988,2020,04,23,2020-04-23,07:53:00,3,AL,01,0,0,0,0,0,0,31.0665,-86.2524,31.0665,-86.2524,0.0100,25,1,1,1,39,0,0,0,0
618989,2020,04,23,2020-04-23,10:05:00,3,GA,13,0,1,0,0,100000,0,31.1314,-84.1624,31.1206,-84.1238,2.4000,176,1,1,1,205,0,0,0,0
618990,2020,04,23,2020-04-23,10:34:00,3,GA,13,0,1,0,0,200000,0,31.1300,-83.9500,31.1464,-83.3210,37.2400,650,1,1,1,71,75,0,0,0
618991,2020,04,23,2020-04-23,11:28:00,3,GA,13,0,0,0,0,0,0,31.0930,-82.9832,31.0992,-82.9460,2.2400,50,1,1,1,173,65,0,0,0
618992,2020,04,23,2020-04-23,12:05:00,3,GA,13,0,0,0,0,0,0,31.2200,-82.4700,31.2400,-82.3200,8.9700,50,1,1,1,299,0,0,0,0
618993,2020,04,23,2020-04-23,12:59:00,3,GA,13,0,0,0,0,0,0,31.1892,-81.6689,31.1905,-81.6611,0.4700,50,1,1,1,127,0,0,0,0
